Time,CPU,Total_Memory,Free_Memory,Used_Memory,Percentage_Utilization,Bytes_Sent,Bytes_Receive
434,1.9,2097139712,1125842944,130482176,15.5,52387345,79549674
435,0.0,2097139712,1125908480,130416640,15.5,52392769,79552348
436,2.9,2097139712,1125941248,130383872,15.5,52397849,79554882
437,0.0,2097139712,1125810176,130514944,15.5,52403030,79557552
438,2.0,2097139712,1125875712,130449408,15.5,52408407,79560288
439,0.0,2097139712,1125941248,130383872,15.5,52413632,79563024
440,2.0,2097139712,1125810176,130514944,15.5,52419176,79565962
441,0.0,2097139712,1125875712,130449408,15.5,52424540,79568694
442,2.0,2097139712,1125941248,130383872,15.5,52430246,79571764
443,1.0,2097139712,1125810176,130514944,15.5,52435637,79574566
444,1.0,2097139712,1125875712,130449408,15.5,52440793,79577100
445,1.0,2097139712,1125941248,130383872,15.5,52446060,79579968
446,1.0,2097139712,1126006784,130318336,15.5,52451486,79582840
447,1.0,2097139712,1125875712,130449408,15.5,52456826,79585638
448,1.0,2097139712,1125941248,130383872,15.5,52462257,79588440
449,1.0,2097139712,1126006784,130318336,15.5,52467644,79591374
450,1.0,2097139712,1125875712,130449408,15.5,52472977,79594308
451,1.0,2097139712,1125941248,130383872,15.5,52478474,79597044
452,1.0,2097139712,1126006784,130318336,15.5,52483729,79599954
453,0.0,2097139712,1125842944,130482176,15.5,52488964,79602624
454,1.0,2097139712,1125908480,130416640,15.5,52494177,79605426
455,1.0,2097139712,1125974016,130347008,15.5,52499390,79608228
456,2.0,2097139712,1125810176,130510848,15.5,52504890,79611034
457,0.0,2097139712,1125875712,130445312,15.5,52510425,79613770
458,2.0,2097139712,1125941248,130379776,15.5,52516113,79616832
459,2.0,2097139712,1125810176,130510848,15.5,52521625,79619770
460,1.9,2097139712,1125908480,130412544,15.5,52526771,79622106
461,0.0,2097139712,1125941248,130379776,15.5,52532006,79624842
462,1.0,2097139712,1125810176,130510848,15.5,52537121,79627512
463,2.9,2097139712,1125875712,130445312,15.5,52542302,79630050
464,0.0,2097139712,1125941248,130379776,15.5,52547912,79633054
465,2.0,2097139712,1125810176,130510848,15.5,52553222,79635822
466,1.0,2097139712,1125875712,130445312,15.5,52558722,79638628
467,1.0,2097139712,1125908480,130412544,15.5,52564089,79640968
468,1.0,2097139712,1125974016,130347008,15.5,52569607,79643700
469,1.0,2097139712,1125842944,130478080,15.5,52575094,79646634
470,1.9,2097139712,1125908480,130412544,15.5,52580481,79649568
471,2.0,2097139712,1125974016,130347008,15.5,52585596,79652238
472,2.0,2097139712,1125842944,130478080,15.5,52590954,79654846
473,1.0,2097139712,1125908480,130412544,15.5,52596237,79657252
474,1.0,2097139712,1125941248,130379776,15.5,52601756,79660120
475,2.0,2097139712,1125810176,130510848,15.5,52606836,79662654
476,1.0,2097139712,1125842944,130478080,15.5,52612426,79665658
477,1.0,2097139712,1125908480,130412544,15.5,52617781,79668460
478,1.0,2097139712,1125842944,130478080,15.5,52622707,79671300
479,2.0,2097139712,1125842944,130478080,15.5,52628190,79673904
480,1.0,2097139712,1125908480,130412544,15.5,52633634,79676842
481,0.0,2097139712,1125974016,130347008,15.5,52638682,79679112
482,1.0,2097139712,1125842944,130478080,15.5,52644152,79681984
483,1.9,2097139712,1125908480,130412544,15.5,52649416,79684716
484,1.0,2097139712,1125974016,130347008,15.5,52654938,79687390
485,0.0,2097139712,1125810176,130510848,15.5,52660258,79690056
486,1.0,2097139712,1125875712,130445312,15.5,52665657,79692924
487,1.0,2097139712,1125941248,130379776,15.5,52671473,79696060
488,1.9,2097139712,1125810176,130510848,15.5,52676590,79698730
489,0.0,2097139712,1125875712,130445312,15.5,52682006,79701528
490,1.0,2097139712,1125941248,130379776,15.5,52687604,79704462
491,1.0,2097139712,1125842944,130478080,15.5,52693331,79707268
492,2.9,2097139712,1125875712,130445312,15.5,52698487,79709802
493,1.0,2097139712,1125941248,130379776,15.5,52703714,79712472
494,1.9,2097139712,1125810176,130510848,15.5,52709290,79715278
495,1.0,2097139712,1125842944,130478080,15.5,52714885,79718212
496,2.0,2097139712,1125908480,130412544,15.5,52720577,79721076
497,1.0,2097139712,1125974016,130347008,15.5,52725956,79723812
498,1.0,2097139712,1125842944,130478080,15.5,52731380,79726420
499,1.0,2097139712,1125908480,130412544,15.5,52736628,79728888
500,1.0,2097139712,1125941248,130379776,15.5,52742106,79731756
501,1.0,2097139712,1125842944,130478080,15.5,52747825,79734562
502,2.0,2097139712,1125875712,130445312,15.5,52753091,79737162
503,1.0,2097139712,1125941248,130379776,15.5,52758405,79739704
504,0.0,2097139712,1125810176,130510848,15.5,52763838,79742308
505,1.0,2097139712,1125875712,130445312,15.5,52769149,79744558
506,1.0,2097139712,1125941248,130379776,15.5,52774393,79747224
507,1.0,2097139712,1125974016,130347008,15.5,52779966,79750224
508,2.0,2097139712,1125842944,130478080,15.5,52785368,79753162
509,2.0,2097139712,1125908480,130412544,15.5,52790634,79755984
510,1.0,2097139712,1125974016,130347008,15.5,52795781,79758720
511,1.0,2097139712,1125842944,130478080,15.5,52801060,79761456
512,1.0,2097139712,1125908480,130412544,15.5,52806594,79764328
513,1.0,2097139712,1125974016,130347008,15.5,52811620,79766796
514,1.0,2097139712,1125842944,130478080,15.5,52816953,79769664
515,0.0,2097139712,1125908480,130412544,15.5,52822573,79772668
516,1.0,2097139712,1125974016,130347008,15.5,52827635,79775070
517,1.0,2097139712,1125810176,130510848,15.5,52832924,79777872
518,2.0,2097139712,1125875712,130445312,15.5,52838414,79780546
519,2.0,2097139712,1125908480,130412544,15.5,52843857,79783084
520,1.9,2097139712,1125974016,130347008,15.5,52849201,79785684
521,0.0,2097139712,1125842944,130478080,15.5,52854480,79788486
522,2.0,2097139712,1125908480,130412544,15.5,52859859,79791222
523,0.0,2097139712,1125974016,130347008,15.5,52865226,79794090
524,2.0,2097139712,1125842944,130478080,15.5,52870625,79796694
525,1.0,2097139712,1125908480,130412544,15.5,52876171,79799434
526,2.0,2097139712,1125941248,130379776,15.5,52881122,79801618
527,1.0,2097139712,1125810176,130510848,15.5,52886550,79804638
528,1.0,2097139712,1125810176,130445312,15.5,52892158,79807576
529,1.9,2097139712,1125941248,130379776,15.5,52897490,79810242
530,1.0,2097139712,1125810176,130510848,15.5,52902671,79812780
531,1.0,2097139712,1125875712,130445312,15.5,52908070,79815582
532,1.0,2097139712,1125941248,130379776,15.5,52913359,79818450
533,0.0,2097139712,1125810176,130510848,15.5,52918758,79821186
534,1.0,2097139712,1125875712,130445312,15.5,52924299,79824186
535,1.0,2097139712,1125941248,130379776,15.5,52929840,79826988
536,2.0,2097139712,1126006784,130314240,15.5,52935149,79829856
537,2.9,2097139712,1125875712,130445312,15.5,52940582,79832658
538,1.0,2097139712,1125941248,130379776,15.5,52945837,79835502
539,1.0,2097139712,1126006784,130314240,15.5,52951261,79838176
540,1.0,2097139712,1125810176,130510848,15.5,52956419,79840710
541,1.0,2097139712,1125875712,130445312,15.5,52961622,79843314
542,1.0,2097139712,1125941248,130379776,15.5,52967090,79846120
543,1.0,2097139712,1125810176,130510848,15.5,52972315,79848460
544,1.0,2097139712,1125875712,130445312,15.5,52977432,79851130
545,0.0,2097139712,1125941248,130379776,15.5,52982662,79853862
546,2.0,2097139712,1125842944,130478080,15.5,52987868,79856734
547,1.0,2097139712,1125842944,130478080,15.5,52993088,79859466
548,1.0,2097139712,1125908480,130412544,15.5,52998642,79862338
549,1.0,2097139712,1125974016,130347008,15.5,53003908,79864938
550,0.0,2097139712,1125842944,130478080,15.5,53009394,79867612
551,1.0,2097139712,1125908480,130412544,15.5,53014780,79870344
552,0.0,2097139712,1125908480,130347008,15.5,53020007,79872816
553,1.9,2097139712,1125842944,130478080,15.5,53025330,79875486
554,2.0,2097139712,1125908480,130412544,15.5,53031038,79878556
555,1.0,2097139712,1125974016,130347008,15.5,53036476,79881288
556,2.0,2097139712,1125842944,130478080,15.5,53041897,79884090
557,1.0,2097139712,1125908480,130478080,15.5,53047200,79886826
558,0.0,2097139712,1125941248,130379776,15.5,53052528,79889496
559,2.0,2097139712,1125810176,130510848,15.5,53057804,79892166
560,1.9,2097139712,1125875712,130445312,15.5,53063402,79895104
561,1.0,2097139712,1125941248,130379776,15.5,53068901,79897906
562,1.0,2097139712,1125810176,130510848,15.5,53074400,79900708
563,0.0,2097139712,1125842944,130478080,15.5,53079762,79903572
564,1.9,2097139712,1125908480,130412544,15.5,53085392,79906576
565,0.0,2097139712,1125974016,130347008,15.5,53090881,79909444
566,2.0,2097139712,1125842944,130478080,15.5,53096476,79912378
567,1.0,2097139712,1125908480,130412544,15.5,53101666,79914912
568,1.0,2097139712,1125974016,130347008,15.5,53107043,79917582
569,0.0,2097139712,1125842944,130478080,15.5,53112467,79920256
570,2.0,2097139712,1125908480,130412544,15.5,53117721,79922922
571,2.0,2097139712,1125974016,130347008,15.5,53123247,79925662
572,2.0,2097139712,1125810176,130510848,15.5,53128494,79928328
573,1.0,2097139712,1125875712,130445312,15.5,53133876,79931370
574,0.0,2097139712,1125941248,130379776,15.5,53139518,79934110
575,1.9,2097139712,1125810176,130510848,15.5,53144762,79936776
576,1.0,2097139712,1125875712,130445312,15.5,53150200,79939582
577,1.0,2097139712,1125941248,130445312,15.5,53155498,79942314
578,2.0,2097139712,1125810176,130510848,15.5,53160587,79945140
579,0.0,2097139712,1125875712,130445312,15.5,53166065,79947748
580,1.0,2097139712,1125941248,130379776,15.5,53171682,79950616
581,0.0,2097139712,1126006784,130314240,15.5,53177081,79953282
582,2.0,2097139712,1125875712,130445312,15.5,53182391,79956252
583,2.0,2097139712,1125941248,130379776,15.5,53187915,79958992
584,1.0,2097139712,1126006784,130314240,15.5,53193235,79961592
585,0.0,2097139712,1125842944,130478080,15.5,53198634,79964394
586,2.0,2097139712,1125875712,130445312,15.5,53204418,79967464
587,0.0,2097139712,1125941248,130379776,15.5,53209863,79970002
588,0.0,2097139712,1125810176,130510848,15.5,53215017,79972734
589,2.0,2097139712,1125875712,130445312,15.5,53220286,79975206
590,1.0,2097139712,1125941248,130379776,15.5,53225619,79978074
591,1.0,2097139712,1125810176,130510848,15.5,53231153,79981012
592,2.0,2097139712,1125875712,130445312,15.5,53236540,79983484
593,1.0,2097139712,1125941248,130379776,15.5,53241544,79986084
594,1.0,2097139712,1125810176,130510848,15.5,53246924,79988626
595,1.0,2097139712,1125842944,130478080,15.5,53252048,79991028
596,2.0,2097139712,1125908480,130412544,15.5,53257758,79994098
597,1.0,2097139712,1125957632,130363392,15.5,53263012,79996764
598,1.9,2097139712,1125842944,130478080,15.5,53268570,79999636
599,1.0,2097139712,1125908480,130412544,15.5,53274089,80002372
600,1.0,2097139712,1125974016,130347008,15.5,53279057,80004840
601,1.0,2097139712,1125842944,130478080,15.5,53284723,80007844
602,1.0,2097139712,1125908480,130412544,15.5,53290436,80010910
603,1.0,2097139712,1125974016,130338816,15.5,53295594,80013444
604,1.0,2097139712,1125842944,130469888,15.5,53301039,80016180
605,1.0,2097139712,1125875712,130437120,15.5,53306419,80018920
606,1.0,2097139712,1125941248,130371584,15.5,53311531,80021586
607,1.9,2097139712,1125810176,130502656,15.5,53316690,80024322
608,0.0,2097139712,1125842944,130469888,15.5,53322045,80027100
609,1.0,2097139712,1125908480,130404352,15.5,53327280,80029836
610,0.0,2097139712,1125974016,130338816,15.5,53332537,80032506
611,2.9,2097139712,1125842944,130469888,15.5,53332537,80035378
612,0.0,2097139712,1125908480,130404352,15.5,53343187,80037912
613,1.0,2097139712,1125974016,130338816,15.5,53348665,80040586
614,2.0,2097139712,1125810176,130502656,15.5,53353855,80042856
615,1.0,2097139712,1125875712,130437120,15.5,53359379,80045530
616,1.0,2097139712,1125941248,130371584,15.5,53364778,80048200
617,2.0,2097139712,1125810176,130502656,15.5,53369856,80050734
618,0.0,2097139712,1125875712,130437120,15.5,53375309,80053668
619,2.0,2097139712,1125941248,130371584,15.5,53380777,80056672
620,2.0,2097139712,1125810176,130502656,15.5,53386436,80059672
621,0.0,2097139712,1125875712,130437120,15.5,53391756,80062338
622,0.0,2097139712,1125941248,130371584,15.5,53397143,80065272
623,1.0,2097139712,1126006784,130306048,15.5,53402613,80068210
624,1.0,2097139712,1125875712,130437120,15.5,53407867,80070810
625,1.0,2097139712,1125941248,130371584,15.5,53413300,80073612
626,1.0,2097139712,1125974016,130334720,15.5,53418680,80076154
627,2.0,2097139712,1125842944,130465792,15.5,53423792,80078820
628,0.0,2097139712,1125908480,130400256,15.5,53428885,80081622
629,1.0,2097139712,1125974016,130334720,15.5,53434255,80084362
630,2.0,2097139712,1125810176,130498560,15.5,53439784,80087296
631,1.9,2097139712,1125875712,130433024,15.5,53445008,80089632
632,1.0,2097139712,1125892096,130416640,15.5,53450330,80092528
633,1.0,2097139712,1125810176,130498560,15.5,53455749,80095198
634,1.0,2097139712,1125842944,130465792,15.5,53460851,80097732
635,1.0,2097139712,1125908480,130400256,15.5,53466206,80100468
636,1.0,2097139712,1125974016,130334720,15.5,53471816,80103406
637,1.9,2097139712,1125842944,130461696,15.5,53476872,80106006
638,1.0,2097139712,1125908480,130396160,15.5,53482075,80108742
639,2.0,2097139712,1125974016,130330624,15.5,53487413,80111614
640,0.0,2097139712,1125842944,130461696,15.5,53492753,80114412
641,1.0,2097139712,1125908480,130396160,15.5,53498228,80117280
642,1.0,2097139712,1125908480,130330624,15.5,53503455,80119818
643,0.0,2097139712,1125842944,130461696,15.5,53508786,80122728
644,1.0,2097139712,1125908480,130396160,15.5,53514584,80125666
645,2.0,2097139712,1125974016,130330624,15.5,53520142,80128596
646,0.0,2097139712,1125842944,130461696,15.5,53525421,80131398
647,2.0,2097139712,1125908480,130396160,15.5,53530820,80134200
648,1.0,2097139712,1125974016,130330624,15.5,53536278,80136940
649,0.0,2097139712,1125810176,130494464,15.5,53541775,80139478
650,2.9,2097139712,1125875712,130428928,15.5,53546943,80142012
651,1.0,2097139712,1125941248,130363392,15.5,53552330,80144946
652,2.0,2097139712,1125810176,130494464,15.5,53557871,80147814
653,1.0,2097139712,1125842944,130461696,15.5,53563361,80150488
654,1.0,2097139712,1125908480,130396160,15.5,53569098,80153422
655,2.9,2097139712,1125974016,130330624,15.5,53574300,80155956
656,1.0,2097139712,1125842944,130461696,15.5,53579922,80158960
657,1.0,2097139712,1125908480,130396160,15.5,53585360,80161758
658,1.9,2097139712,1125974016,130330624,15.5,53590948,80164498
659,1.0,2097139712,1125842944,130461696,15.5,53596185,80167234
660,2.0,2097139712,1125908480,130396160,15.5,53601525,80170032
661,0.0,2097139712,1125974016,130330624,15.5,53607071,80172904
662,1.0,2097139712,1125842944,130461696,15.5,53612331,80175636
663,0.0,2097139712,1125908480,130396160,15.5,53617592,80178438
664,1.0,2097139712,1125941248,130363392,15.5,53622937,80181042
665,2.0,2097139712,1125810176,130494464,15.5,53628446,80183844
666,0.0,2097139712,1125875712,130428928,15.5,53634122,80186716
667,1.9,2097139712,1125941248,130363392,15.5,53639607,80189320
668,2.0,2097139712,1125810176,130494464,15.5,53644971,80192052
669,0.0,2097139712,1125875712,130428928,15.5,53650238,80194986
670,2.0,2097139712,1125941248,130363392,15.5,53655679,80197920
671,0.0,2097139712,1125810176,130494464,15.5,53660772,80200722
672,1.0,2097139712,1125875712,130428928,15.5,53666652,80203858
673,0.0,2097139712,1125941248,130363392,15.5,53671740,80206590
674,2.0,2097139712,1125810176,130494464,15.5,53677328,80209594
675,1.0,2097139712,1125842944,130461696,15.5,53682496,80212128
676,1.0,2097139712,1125908480,130396160,15.5,53688270,80215198
677,2.0,2097139712,1125974016,130330624,15.5,53693863,80218132
678,1.0,2097139712,1125842944,130461696,15.5,53699250,80221042
679,0.0,2097139712,1125908480,130396160,15.5,53704614,80223774
680,1.0,2097139712,1125974016,130330624,15.5,53710148,80226514
681,1.0,2097139712,1125842944,130461696,15.5,53715336,80229180
682,0.0,2097139712,1125908480,130396160,15.5,53720814,80231854
683,0.0,2097139712,1125974016,130330624,15.5,53725992,80234520
684,1.0,2097139712,1125842944,130461696,15.5,53731286,80237326
685,0.0,2097139712,1125875712,130428928,15.5,53736825,80240194
686,1.0,2097139712,1125941248,130363392,15.5,53741883,80242794
687,1.0,2097139712,1125810176,130494464,15.5,53747263,80245336
688,1.9,2097139712,1125875712,130428928,15.5,53752588,80248006
689,1.0,2097139712,1125941248,130363392,15.5,53757754,80250672
690,0.0,2097139712,1126006784,130297856,15.5,53762997,80253408
691,1.0,2097139712,1125875712,130428928,15.5,53768178,80256078
692,2.0,2097139712,1125941248,130363392,15.5,53773896,80259148
693,1.0,2097139712,1126006784,130297856,15.5,53779086,80261880
694,1.0,2097139712,1125842944,130461696,15.5,53779086,80264748
695,1.0,2097139712,1125908480,130396160,15.5,53789854,80267418
696,2.0,2097139712,1125941248,130363392,15.5,53795307,80270352
697,1.0,2097139712,1125842944,130461696,15.5,53800579,80273026
698,1.0,2097139712,1125875712,130428928,15.5,53806118,80275864
699,2.0,2097139712,1125941248,130363392,15.5,53811583,80278798
700,1.0,2097139712,1125810176,130494464,15.5,53816825,80281530
701,2.0,2097139712,1125875712,130428928,15.5,53822126,80284398
702,1.0,2097139712,1125941248,130363392,15.5,53827591,80286936
703,0.0,2097139712,1125810176,130494464,15.5,53832808,80289606
704,1.0,2097139712,1125875712,130428928,15.5,53838327,80292540
705,2.0,2097139712,1125875712,130363392,15.5,53843667,80295214
706,0.0,2097139712,1125810176,130494464,15.5,53849088,80297818
707,2.0,2097139712,1125842944,130461696,15.5,53854146,80300286
708,1.0,2097139712,1125908480,130396160,15.5,53859599,80303154
709,2.0,2097139712,1125974016,130330624,15.5,53864957,80305828
710,1.0,2097139712,1125842944,130461696,15.5,53870394,80308432
710,1.0,2097139712,1125908480,130396160,15.5,53875677,80311036
712,1.0,2097139712,1125974016,130330624,15.5,53881230,80313904
713,1.0,2097139712,1125842944,130461696,15.5,53886538,80316678
714,2.9,2097139712,1125924864,130379776,15.5,53891974,80319418
715,1.0,2097139712,1125990400,130314240,15.5,53897292,80322084
716,1.0,2097139712,1125826560,130478080,15.5,53902681,80324886
717,0.0,2097139712,1125859328,130445312,15.5,53908080,80327754
718,1.0,2097139712,1125924864,130379776,15.5,53913570,80330362
719,2.9,2097139712,1125990400,130314240,15.5,53918770,80332896
720,2.0,2097139712,1125859328,130445312,15.5,53923983,80335566
